date,iron_ore,coal_price,hrc_china,hrc_europe,hrc_russia,raw_plus_coal,avg_imported_hrc,crc_mumbai,inc_goods,inflation,automobile,hrc_import,hrc_export,hrc_production,hms_mumbai,gdp_india,pui_india,hrc_india
2010-01-04,4888.757187,10125.88187,23224.4997,24740.29312,23572.8672,11357.18,23224.4997,37245.69911,86.82400116,74.96987481,33407.5,63670.5,3046.0425,332567.11,17304.06034,1724691.75,77.45385071,31920.0
2010-01-11,5030.673083,9932.40712,23236.36528,24716.34087,23805.88404,11357.18,23236.36528,36357.03571,86.82400116,74.96987481,33407.5,63670.5,3046.0425,332567.11,16774.66674,1724691.75,77.45385071,31080.0
2010-01-18,5284.375499,9967.069206,24003.263,25565.43193,23888.96174,11357.18,24003.263,36843.68472,86.82400116,74.96987481,33407.5,63670.5,3046.0425,332567.11,17064.57276,1724691.75,77.45385071,31540.0
2010-01-25,5568.034969,10052.85207,24209.85017,25492.97223,24555.70517,11357.18,24209.85017,37573.65823,86.82400116,74.96987481,33407.5,63670.5,3046.0425,332567.11,17499.43179,1724691.75,77.45385071,32230.0
2010-02-01,5816.16049,10070.07376,24251.32442,26618.18901,24597.77191,11422.115,24251.32442,37573.65823,90.32917117,74.9503003,33407.5,63849.25,5840.1525,304634.04,17499.43179,1724691.75,129.568995,32230.0
2010-02-08,5902.993227,9835.401794,24530.09949,26578.96553,24880.52948,11422.115,24530.09949,37573.65823,90.32917117,74.9503003,33407.5,63849.25,5840.1525,304634.04,17499.43179,1724691.75,129.568995,32230.0
2010-02-15,5877.966461,9412.907282,25116.54396,26095.09219,26662.1758,11422.115,25116.54396,37573.65823,90.32917117,74.9503003,33407.5,63849.25,5840.1525,304634.04,17499.43179,1724691.75,129.568995,32230.0
2010-02-22,5873.304505,9027.50544,25781.87674,26088.07772,26551.48659,11422.115,25781.87674,37573.65823,90.32917117,74.9503003,33407.5,63849.25,5840.1525,304634.04,17499.43179,1724691.75,129.568995,32230.0
2010-03-01,5868.477985,8644.991859,26440.79957,27439.53525,26440.79957,10252.7,26440.79957,37573.65823,92.21601784,76.27104525,26726.0,65642.75,10584.4175,341566.47,17499.43179,1379753.4,96.48685458,32230.0
2010-03-08,5917.925389,8554.940201,26165.37561,27463.77891,26165.37561,10252.7,26165.37561,40006.90327,92.21601784,76.27104525,26726.0,65642.75,10584.4175,341566.47,18948.96189,1379753.4,96.48685458,34530.0
2010-03-15,6031.549879,8559.263977,26633.87993,28711.58207,26178.59993,10252.7,26633.87993,40006.90327,92.21601784,76.27104525,26726.0,65642.75,10584.4175,341566.47,18948.96189,1379753.4,96.48685458,34530.0
2010-03-22,6120.731977,8529.372261,27221.40083,29167.04138,29489.8509,10252.7,27221.40083,40493.55228,92.21601784,76.27104525,26726.0,65642.75,10584.4175,341566.47,19238.86791,1379753.4,96.48685458,34990.0
2010-03-29,6182.70344,8463.289986,27460.67495,30055.66372,28361.02495,10252.7,27460.67495,41223.52579,92.21601784,76.27104525,26726.0,65642.75,10584.4175,341566.47,19673.72694,1379753.4,96.48685458,35680.0
2010-04-05,6237.23625,8389.5,29006.25,30372.01374,28113.75,11779.3,29006.25,41710.1748,96.90265487,76.41775457,29695.5,141434.25,3451.09,340748.34,19963.63296,1590925.0,94.16804566,36140.0
2010-04-12,6543.607282,8315.239914,28749.4997,31059.91565,31624.44967,11779.3,28749.4997,43656.77084,96.90265487,76.41775457,29695.5,141434.25,3451.09,340748.34,21123.25704,1590925.0,94.16804566,37980.0
2010-04-19,6950.930872,8370.324135,30275.64049,32049.11449,31388.71551,11779.3,30275.64049,43656.77084,96.90265487,76.41775457,29695.5,141434.25,3451.09,340748.34,21123.25704,1590925.0,94.16804566,37980.0
2010-04-26,7273.339725,8322.760086,29660.90031,32648.41702,31653.05033,11779.3,29660.90031,45116.71786,96.90265487,76.41775457,29695.5,141434.25,3451.09,340748.34,21992.9751,1590925.0,94.16804566,39360.0
2010-05-03,7641.973233,8330.092003,29687.03001,33385.87444,31680.93501,11978.2,29687.03001,44630.06886,93.30730619,77.61126786,20786.8,169042.25,4839.105,342443.03,21703.06908,1272740.0,113.867944,38900.0
2010-05-10,7651.406924,8477.013977,30210.63492,34377.87186,32239.70741,11978.2,30210.63492,44630.06886,93.30730619,77.61126786,20786.8,169042.25,4839.105,342443.03,21703.06908,1272740.0,113.867944,38900.0
2010-05-17,7572.539703,8529.371902,30397.22965,34015.26082,32438.83463,11978.2,30397.22965,44630.06886,93.30730619,77.61126786,20786.8,169042.25,4839.105,342443.03,21703.06908,1272740.0,113.867944,38900.0
2010-05-24,7691.788373,8810.43206,31398.88021,34581.83625,33507.76023,11978.2,31398.88021,44630.06886,93.30730619,77.61126786,20786.8,169042.25,4839.105,342443.03,21703.06908,1272740.0,113.867944,38900.0
2010-05-31,7477.443116,8712.484077,28732.66026,34092.56192,30470.52277,11978.2,28732.66026,44630.06886,93.30730619,77.61126786,20786.8,169042.25,4839.105,342443.03,21703.06908,1272740.0,113.867944,38900.0
2010-06-07,7389.897249,8803.852089,29033.98029,34854.71266,30790.06781,12094.48,29033.98029,42196.82381,96.98492462,78.8256701,29695.5,132615.5,10942.855,324561.19,20253.53898,1590925.0,151.3790616,36600.0
2010-06-14,7190.923855,8763.620316,28435.15102,34056.7058,27036.70097,12094.48,28435.15102,42196.82381,96.98492462,78.8256701,29695.5,132615.5,10942.855,324561.19,20253.53898,1590925.0,151.3790616,36600.0
2010-06-21,6905.748079,8613.972046,27491.40015,34106.74282,26575.02014,12094.48,27491.40015,41710.1748,96.98492462,78.8256701,29695.5,132615.5,10942.855,324561.19,19963.63296,1590925.0,151.3790616,36140.0
2010-06-28,6803.707322,8691.052017,27737.40005,34728.38059,26812.82005,12094.48,27737.40005,41223.52579,96.98492462,78.8256701,29695.5,132615.5,10942.855,324561.19,19673.72694,1590925.0,151.3790616,35680.0
2010-07-05,6715.276978,8789.751945,29455.01982,35240.26623,27117.31983,12871.72,29455.01982,41223.52579,94.01098901,81.90896552,33407.5,128039.5,9869.125,338586.16,19673.72694,807279.125,100.3703305,35680.0
2010-07-12,6500.181993,8771.892075,29161.87525,34495.09231,25545.80272,12871.72,29161.87525,42683.47282,94.01098901,81.90896552,33407.5,128039.5,9869.125,338586.16,20543.445,807279.125,100.3703305,37060.0
2010-07-19,6267.817891,8728.840057,27393.70018,33370.29518,25420.42517,12871.72,27393.70018,42440.14832,94.01098901,81.90896552,33407.5,128039.5,9869.125,338586.16,20398.49199,807279.125,100.3703305,36830.0
2010-07-26,6140.731604,8834.401802,28194.89937,32990.25026,25727.84567,12871.72,28194.89937,40736.87679,94.01098901,81.90896552,33407.5,128039.5,9869.125,338586.16,19383.82092,807279.125,100.3703305,35220.0
2010-08-02,5843.392015,8693.872261,28671.28086,32790.59292,25781.03077,12830.41,28671.28086,41223.52579,97.90669856,83.72717241,26726.0,38314.5,132056.3725,335255.23,19673.72694,1291646.6,89.1088821,35680.0
2010-08-09,5981.709472,8640.104034,28493.96011,33234.344,26081.1651,12830.41,28493.96011,42196.82381,97.90669856,83.72717241,26726.0,38314.5,132056.3725,335255.23,20253.53898,1291646.6,89.1088821,36600.0
2010-08-16,6245.913635,8766.06369,28909.35898,33577.76536,28326.509,12830.41,28909.35898,42196.82381,97.90669856,83.72717241,26726.0,38314.5,132056.3725,335255.23,20253.53898,1291646.6,89.1088821,36600.0
2010-08-23,6420.159019,8762.304321,29829.12109,32857.53473,28314.36104,12830.41,29829.12109,42196.82381,97.90669856,83.72717241,26726.0,38314.5,132056.3725,335255.23,20253.53898,1291646.6,89.1088821,36600.0
2010-08-30,6624.683563,8798.964264,29953.9209,33169.00628,28081.80084,12830.41,29953.9209,43170.12183,97.90669856,83.72717241,26726.0,38314.5,132056.3725,335255.23,20833.35102,1291646.6,89.1088821,37520.0
2010-09-06,6769.646391,8756.663834,29809.91943,33478.568,27946.79947,12752.38,29809.91943,43170.12183,94.60067492,84.62982882,25983.5,29965.25,36347.87,330404.93,20833.35102,1614558.25,99.39948898,37520.0
2010-09-13,6686.473029,8719.722046,30611.79016,34122.67493,29336.2989,12752.38,30611.79016,43170.12183,94.60067492,84.62982882,25983.5,29965.25,36347.87,330404.93,20833.35102,1614558.25,99.39948898,37520.0
2010-09-20,6559.865594,8625.06369,29591.30894,33996.94559,28559.05397,12752.38,29591.30894,44143.41985,94.60067492,84.62982882,25983.5,29965.25,36347.87,330404.93,21413.16306,1614558.25,99.39948898,38440.0
2010-09-27,6415.371538,8505.120316,28727.40107,32690.1402,27935.70104,12752.38,28727.40107,43413.44633,94.60067492,84.62982882,25983.5,29965.25,36347.87,330404.93,20978.30403,1614558.25,99.39948898,37750.0
2010-10-04,6245.799937,8349.643661,27906.16572,32881.15433,27425.02639,12233.03,27906.16572,42926.79733,99.94061758,85.81359433,33407.5,55748.75,29812.2225,344020.84,20688.39801,1778158.25,88.99954627,37290.0
2010-10-11,6332.247875,8348.704178,27606.9754,33241.50697,27643.98059,12233.03,27606.9754,41953.49931,99.94061758,85.81359433,33407.5,55748.75,29812.2225,344020.84,20108.58597,1778158.25,88.99954627,36370.0
2010-10-18,6383.259827,8301.704178,27157.17058,32540.72197,27488.35559,12233.03,27157.17058,41953.49931,99.94061758,85.81359433,33407.5,55748.75,29812.2225,344020.84,20108.58597,1778158.25,88.99954627,36370.0
2010-10-25,6528.673285,8377.092003,27403.78501,31493.4439,27737.97751,12233.03,27403.78501,41953.49931,99.94061758,85.81359433,33407.5,55748.75,29812.2225,344020.84,20108.58597,1778158.25,88.99954627,36370.0
2010-11-01,6590.136436,8344.192146,27296.16048,30829.12694,26852.32047,12326.36,27296.16048,41466.8503,88.63021115,87.02828169,26726.0,38565.0,2242.79,322106.82,19818.67995,1422526.6,107.0622885,35910.0
2010-11-08,6647.258188,8281.870316,26651.76352,30962.74133,26651.76352,12326.36,26651.76352,43900.09534,88.63021115,87.02828169,26726.0,38565.0,2242.79,322106.82,21268.21005,1422526.6,107.0622885,38210.0
2010-11-15,6864.825605,8418.263977,29329.58992,30547.27389,26866.79993,12326.36,29329.58992,41710.1748,88.63021115,87.02828169,26726.0,38565.0,2242.79,322106.82,19963.63296,1422526.6,107.0622885,36140.0
2010-11-22,7050.547242,8511.982132,27618.66543,30190.00846,27165.90042,12326.36,27618.66543,41953.49931,88.63021115,87.02828169,26726.0,38565.0,2242.79,322106.82,20108.58597,1422526.6,107.0622885,36370.0
2010-11-29,7228.396415,8593.479828,28111.64944,30147.06999,27197.44946,12326.36,28111.64944,41953.49931,88.63021115,87.02828169,26726.0,38565.0,2242.79,322106.82,17920.0,1422526.6,107.0622885,36370.0
2010-12-06,7210.781861,8443.643661,27621.49389,29432.12548,26723.23393,12347.78,27621.49389,42196.82381,90.81730769,85.82393741,25983.5,44949.25,29218.43,335605.85,18000.0,1778158.25,157.4347391,36600.0
2010-12-13,7325.895386,9147.325155,27869.00047,30219.38657,26745.25045,12347.78,27869.00047,42440.14832,90.81730769,85.82393741,25983.5,44949.25,29218.43,335605.85,17950.0,1778158.25,157.4347391,36830.0
2010-12-20,7471.125839,9891.79184,28229.99954,31145.76689,28681.67953,12347.78,28229.99954,42440.14832,90.81730769,85.82393741,25983.5,44949.25,29218.43,335605.85,18500.0,1778158.25,157.4347391,36830.0
2010-12-27,7562.700885,10566.56987,28162.49967,31183.62619,28387.79966,12347.78,28162.49967,42440.14832,90.81730769,85.82393741,25983.5,44949.25,29218.43,335605.85,19000.0,1778158.25,157.4347391,36830.0
2011-01-03,7630.936905,11204.5002,28459.4305,31363.38597,28011.2505,14864.2875,28459.4305,42440.14832,97.19211823,87.639,36267.8,72199.0,17255.3525,356226.83,19000.0,1522226.6,124.5488116,36830.0
2011-01-10,7846.934296,11339.50043,29936.28113,33417.09228,28348.75107,14864.2875,29936.28113,42926.79733,97.19211823,87.639,36267.8,72199.0,17255.3525,356226.83,19400.0,1522226.6,124.5488116,37290.0
2011-01-17,8033.852989,11347.24998,30410.62996,34419.17084,28368.12496,14864.2875,30410.62996,44873.39336,97.19211823,87.639,36267.8,72199.0,17255.3525,356226.83,20042.85714,1522226.6,124.5488116,39130.0
2011-01-24,8441.378384,11397.00031,30543.96084,37165.49949,32595.42089,14864.2875,30543.96084,45370.62169,97.19211823,87.639,36267.8,72199.0,17255.3525,356226.83,20000.0,1522226.6,124.5488116,39600.0
2011-01-31,8525.868233,11459.50031,33003.3609,39058.66904,32774.17089,14864.2875,33003.3609,45370.62169,97.19211823,87.639,36267.8,72199.0,17255.3525,356226.83,20785.71429,1522226.6,124.5488116,39600.0
2011-02-07,8483.088318,11402.00043,32381.68121,39937.76136,32609.72122,14752.5675,32381.68121,45370.62169,100.3009027,86.812,45334.75,39023.75,21732.535,327900.22,21250.0,1902783.25,144.1516675,39600.0
2011-02-14,8596.757638,11411.62539,31952.55108,39709.09676,36060.73622,14752.5675,31952.55108,47856.76337,100.3009027,86.812,45334.75,39023.75,21732.535,327900.22,21500.0,1902783.25,144.1516675,41950.0
2011-02-21,8684.138484,11287.87518,34766.65554,39279.60673,35669.68555,14752.5675,34766.65554,46862.3067,100.3009027,86.812,45334.75,39023.75,21732.535,327900.22,20500.0,1902783.25,144.1516675,41010.0
2011-02-28,8597.5,11312.5,34842.5,40044.12054,33145.625,14752.5675,34842.5,50342.90504,100.3009027,86.812,45334.75,39023.75,21732.535,327900.22,20650.0,1902783.25,144.1516675,44300.0
2011-03-07,8359.118946,11235.37493,34155.53978,39850.52797,32919.64854,14606.9325,34155.53978,50342.90504,99.31338892,87.639,45334.75,60119.5,26316.65,356791.11,20483.33333,1902783.25,96.31920457,44300.0
2011-03-14,8070.459015,11309.49974,31214.21928,40023.48042,33136.83424,14606.9325,31214.21928,49845.67671,99.31338892,87.639,45334.75,60119.5,26316.65,356791.11,21000.0,1902783.25,96.31920457,43830.0
2011-03-21,7757.655389,11249.50027,29698.68073,39703.94127,31836.08578,14606.9325,29698.68073,46365.07836,99.31338892,87.639,45334.75,60119.5,26316.65,356791.11,21500.0,1902783.25,96.31920457,40540.0
2011-03-28,7687.196136,11173.2502,33519.7506,39860.72204,31843.76307,14606.9325,33519.7506,44873.39336,99.31338892,87.639,45334.75,60119.5,26316.65,356791.11,21500.0,1902783.25,96.31920457,39130.0
2011-04-04,7771.25891,11089.12516,32380.24546,39170.516,31604.0067,13707.8725,32380.24546,49348.44837,100.0,87.804,40297.75,53324.25,22998.7825,338170.03,21500.0,1752383.25,71.03994006,43360.0
2011-04-11,8001.84075,11015.74993,32165.9898,38753.37301,30072.99731,13707.8725,32165.9898,48353.9917,100.0,87.804,40297.75,53324.25,22998.7825,338170.03,21500.0,1752383.25,71.03994006,42420.0
2011-04-18,8194.852362,11074.12481,32779.40945,39044.06843,28460.50077,13707.8725,32779.40945,48353.9917,100.0,87.804,40297.75,53324.25,22998.7825,338170.03,21500.0,1752383.25,71.03994006,42420.0
2011-04-25,8065.603294,11079.1254,31907.88116,38753.28498,28140.97853,13707.8725,31907.88116,48851.22004,100.0,87.804,40297.75,53324.25,22998.7825,338170.03,21714.28571,1752383.25,71.03994006,42890.0
2011-05-02,8103.210915,11057.87516,31846.68045,39131.23131,28087.0029,13868.47,31846.68045,47856.76337,100.0,88.548,28208.4,36934.5,55332.295,347875.56,22000.0,1401906.6,102.9706468,41950.0
2011-05-09,8279.952545,11189.12506,31777.11517,39974.24134,28420.37766,13868.47,31777.11517,47856.76337,100.0,88.548,28208.4,36934.5,55332.295,347875.56,22000.0,1401906.6,102.9706468,41950.0
2011-05-16,8226.223617,11213.50002,31846.34007,38424.83853,30724.99006,13868.47,31846.34007,47359.53503,100.0,88.548,28208.4,36934.5,55332.295,347875.56,22071.42857,1401906.6,102.9706468,41480.0
2011-05-23,8234.359503,11249.125,32397.48001,38082.46831,31047.58501,13868.47,32397.48001,47359.53503,100.0,88.548,28208.4,36934.5,55332.295,347875.56,22533.33333,1401906.6,102.9706468,41480.0
2011-05-30,8063.38056,11293.25008,32524.56024,37543.43868,31169.37023,13868.47,32524.56024,47856.76337,100.0,88.548,28208.4,36934.5,55332.295,347875.56,22700.0,1401906.6,102.9706468,41950.0
2011-06-06,7870.919127,11205.75047,31600.21631,38088.49823,30927.87128,13796.65,31600.21631,47856.76337,100.0,89.954,40297.75,49058.75,42939.485,352615.47,22750.0,1752383.25,105.5109552,41950.0
2011-06-13,7880.192525,11372.88214,31306.0997,37718.41182,31417.9072,13796.65,31306.0997,47110.92087,100.0,89.954,40297.75,49058.75,42939.485,352615.47,23500.0,1752383.25,105.5109552,41245.0
2011-06-20,8006.321581,11587.90003,31816.16539,35540.77184,31480.07914,13796.65,31816.16539,47500.0,100.0,89.954,40297.75,49058.75,42939.485,352615.47,22500.0,1752383.25,105.5109552,41010.0
2011-06-27,7873.075056,11827.07506,31267.35522,35674.0593,31379.82772,13796.65,31267.35522,47500.0,100.0,89.954,40297.75,49058.75,42939.485,352615.47,21500.0,1752383.25,105.5109552,41480.0
2011-07-04,7764.402191,11922.56085,30789.87076,35478.65223,31124.54327,14226.5205,30789.87076,47500.0,100.0,91.36,45334.75,44888.25,36724.71,352784.75,21333.33333,1702391.75,155.3404552,40775.0
2011-07-11,7798.922484,11712.6625,30644.96876,35189.49949,30533.93626,14226.5205,30644.96876,47500.0,100.0,91.36,45334.75,44888.25,36724.71,352784.75,20500.0,1702391.75,155.3404552,40540.0
2011-07-18,7959.103189,11585.15843,30714.65996,34497.10579,30269.51996,14226.5205,30714.65996,47500.0,100.0,91.36,45334.75,44888.25,36724.71,352784.75,21357.14286,1702391.75,155.3404552,40540.0
2011-07-25,7987.589951,11395.45305,30840.97231,34696.92544,30175.33981,14226.5205,30840.97231,47500.0,100.0,91.36,45334.75,44888.25,36724.71,352784.75,21666.66667,1702391.75,155.3404552,40540.0
2011-08-01,7972.146548,11195.17978,30934.0498,34530.96389,30050.2198,14143.02,30934.0498,47200.0,100.0,92.352,36267.8,64828.75,27739.265,349794.1,22500.0,1361913.4,272.8744499,40775.0
2011-08-08,8163.498864,11265.43206,31983.02295,34430.06864,31759.36544,14143.02,31983.02295,47200.0,100.0,92.352,36267.8,64828.75,27739.265,349794.1,22500.0,1361913.4,272.8744499,41010.0
2011-08-15,8242.143169,11337.83327,32832.71317,34203.5899,31926.98316,14143.02,32832.71317,47200.0,100.0,92.352,36267.8,64828.75,27739.265,349794.1,22928.57143,1361913.4,272.8744499,41715.0
2011-08-22,8307.031367,11396.75979,33658.58906,34901.43818,32284.7691,14143.02,33658.58906,47200.0,100.0,92.352,36267.8,64828.75,27739.265,349794.1,22833.33333,1361913.4,272.8744499,42185.0
2011-08-29,8445.998978,11417.44218,33922.45491,35304.6911,32537.86491,14143.02,33922.45491,47200.0,100.0,92.352,36267.8,64828.75,27739.265,349794.1,22900.0,1361913.4,272.8744499,42655.0
2011-09-05,8397.496609,11246.73291,33617.42924,34519.81709,32245.28927,14679.1665,33617.42924,48000.0,100.0,93.426,35260.5,64124.5,19106.4825,328915.92,22800.0,1702391.75,186.7873955,42655.0
2011-09-12,8575.596115,11217.75499,34022.74546,34772.78201,33440.1642,14679.1665,34022.74546,48000.0,100.0,93.426,35260.5,64124.5,19106.4825,328915.92,23450.0,1702391.75,186.7873955,42655.0
2011-09-19,7905.691693,11107.91428,33962.39868,34468.06106,33844.47369,14679.1665,33962.39868,47500.0,100.0,93.426,35260.5,64124.5,19106.4825,328915.92,23883.33333,1702391.75,186.7873955,42420.0
2011-09-26,8878.793401,11371.71464,35060.86382,35788.79649,35431.22506,14679.1665,35060.86382,47500.0,100.0,93.426,35260.5,64124.5,19106.4825,328915.92,24183.33333,1702391.75,186.7873955,41950.0
2011-10-03,8606.4375,11085.13829,34967.5,35276.05125,33366.875,14737.53175,34967.5,47500.0,100.0,94.088,36267.8,29455.75,12818.05,347424.14,23357.14286,1483426.6,222.5659289,41480.0
2011-10-10,8461.111166,10769.25033,34069.94357,34253.97029,32599.29852,14737.53175,34069.94357,49300.0,100.0,94.088,36267.8,29455.75,12818.05,347424.14,23628.57143,1483426.6,222.5659289,41480.0
2011-10-17,8106.459658,10477.25539,33247.24106,35166.29137,31413.7535,14737.53175,33247.24106,46800.0,100.0,94.088,36267.8,29455.75,12818.05,347424.14,23966.66667,1483426.6,222.5659289,41480.0
2011-10-24,7099.777765,10407.76302,31388.49117,35745.87839,31263.93367,14737.53175,31388.49117,47000.0,100.0,94.088,36267.8,29455.75,12818.05,347424.14,24133.33333,1483426.6,222.5659289,40070.0
2011-10-31,6135.44379,9909.228662,30677.21895,35057.71449,31772.83391,14737.53175,30677.21895,47000.0,100.0,94.088,36267.8,29455.75,12818.05,347424.14,23766.66667,1483426.6,222.5659289,37720.0
2011-11-07,6101.495928,9708.742957,30629.99964,35024.07353,30017.39964,14292.7135,30629.99964,48500.0,100.0,94.336,45334.75,70309.25,21531.87,338734.3,24457.14286,1854283.25,224.1403371,37720.0
2011-11-14,6709.581104,9925.56194,31294.68799,35633.96436,29291.82796,14292.7135,31294.68799,46900.0,100.0,94.336,45334.75,70309.25,21531.87,338734.3,24216.66667,1854283.25,224.1403371,37485.0
2011-11-21,7325.604092,10161.08673,32017.5004,34904.35192,29968.38037,14292.7135,32017.5004,46900.0,100.0,94.336,45334.75,70309.25,21531.87,338734.3,23985.71429,1854283.25,224.1403371,37485.0
2011-11-28,7230.569528,10369.01025,32913.71967,33803.63351,30562.7397,14292.7135,32913.71967,47200.0,100.0,94.336,45334.75,70309.25,21531.87,338734.3,24166.66667,1854283.25,224.1403371,37720.0
2011-12-05,7072.655289,10148.81319,32194.8904,33263.88852,29895.25537,14394.07188,32194.8904,46700.0,100.0,93.923,35260.5,76786.75,39360.4225,355267.56,24583.33333,1854283.25,249.3388804,37720.0
2011-12-12,7377.468067,10221.94959,32211.48029,33977.137,30263.20528,14394.07188,32211.48029,46200.0,100.0,93.923,35260.5,76786.75,39360.4225,355267.56,24500.0,1854283.25,249.3388804,37250.0
2011-12-19,7258.317055,10251.30776,32609.83025,34305.39625,30374.47898,14394.07188,32609.83025,46200.0,100.0,93.923,35260.5,76786.75,39360.4225,355267.56,24516.66667,1854283.25,249.3388804,37250.0
2011-12-26,7294.610731,10190.26083,32989.37559,34466.63983,30482.18305,14394.07188,32989.37559,46200.0,100.0,93.923,35260.5,76786.75,39360.4225,355267.56,24650.0,1854283.25,249.3388804,37485.0
2012-01-02,7395.727453,10144.68221,33424.01934,34513.39832,30638.68439,12413.28913,33424.01934,46200.0,100.0,94.253,36641.2,77400.0,65652.9875,448949.15,25000.0,1576973.4,183.1171139,37485.0
2012-01-09,7447.099921,10100.71101,33227.14554,34564.88097,30458.21674,12413.28913,33227.14554,46200.0,100.0,94.253,36641.2,77400.0,65652.9875,448949.15,25583.33333,1576973.4,183.1171139,37720.0
2012-01-16,7406.351807,9865.505942,32402.78915,33450.07816,32145.62416,12413.28913,32402.78915,46200.0,100.0,94.253,36641.2,77400.0,65652.9875,448949.15,25916.66667,1576973.4,183.1171139,41944.0
2012-01-23,7157.593591,9656.319064,31666.31996,34135.66964,30912.35996,12413.28913,31666.31996,46200.0,100.0,94.253,36641.2,77400.0,65652.9875,448949.15,25083.33333,1576973.4,183.1171139,41944.0
2012-01-30,7013.096069,9502.807897,31114.44031,34740.50236,30373.6203,12413.28913,31114.44031,46000.0,100.0,94.253,36641.2,77400.0,65652.9875,448949.15,25000.0,1576973.4,183.1171139,41944.0
2012-02-06,7042.521732,9375.945393,30651.38992,34786.04349,29556.69743,12093.626,30651.38992,46000.0,100.0,94.749,45801.5,88013.75,44535.125,438978.39,25166.66667,1971216.75,180.2292341,41944.0
2012-02-13,7254.891094,9431.41123,31339.15541,35975.78098,30845.6254,12093.626,31339.15541,46000.0,100.0,94.749,45801.5,88013.75,44535.125,438978.39,25083.33333,1971216.75,180.2292341,41944.0
2012-02-20,6987.891102,9324.977502,31248.66796,35821.64723,31002.61545,12093.626,31248.66796,46200.0,100.0,94.749,45801.5,88013.75,44535.125,438978.39,25500.0,1971216.75,180.2292341,42211.0
2012-02-27,6861.119919,9207.729278,30875.03963,36690.42196,30875.03963,12093.626,30875.03963,46200.0,100.0,94.749,45801.5,88013.75,44535.125,438978.39,26000.0,1971216.75,180.2292341,42211.0
2012-03-05,7132.012546,9241.73479,31752.96021,37292.73693,31256.8202,12236.47813,31752.96021,46600.0,100.0,95.493,45801.5,67039.0,37337.44,438266.36,26214.28571,1971216.75,239.419281,41944.0
2012-03-12,7186.573014,9323.684943,31866.56006,37256.99433,33733.74131,12236.47813,31866.56006,46600.0,100.0,95.493,45801.5,67039.0,37337.44,438266.36,26714.28571,1971216.75,239.419281,42478.0
2012-03-19,7321.388947,9439.394558,32595.22476,37120.05575,32469.85851,12236.47813,32595.22476,46600.0,100.0,95.493,45801.5,67039.0,37337.44,438266.36,27000.0,1971216.75,239.419281,42478.0
2012-03-26,7572.863892,9681.915184,33515.03952,37995.86215,32491.67953,12236.47813,33515.03952,46600.0,100.0,95.493,45801.5,67039.0,37337.44,438266.36,26750.0,1971216.75,239.419281,43012.0
2012-04-02,7600.654732,9669.863077,33554.72992,38212.86057,33173.42617,12999.43925,33554.72992,46600.0,103.1,96.816,32570.0,44415.75,34620.79,435068.33,26533.33333,1470146.6,173.368132,43279.0
2012-04-09,7634.815536,9710.352652,34216.23016,38087.26038,32939.50516,12999.43925,34216.23016,46600.0,103.1,96.816,32570.0,44415.75,34620.79,435068.33,26783.33333,1470146.6,173.368132,43546.0
2012-04-16,7763.891514,9773.434979,34449.05506,37818.38602,33420.72506,12999.43925,34449.05506,46600.0,103.1,96.816,32570.0,44415.75,34620.79,435068.33,27000.0,1470146.6,173.368132,44080.0
2012-04-23,7863.174198,9895.385533,35149.95089,38103.09093,33717.91585,12999.43925,35149.95089,46600.0,103.1,96.816,32570.0,44415.75,34620.79,435068.33,27233.33333,1470146.6,173.368132,44080.0
2012-04-30,7788.810887,9970.479385,35427.54278,38416.9031,33984.19845,12999.43925,35427.54278,46700.0,103.1,96.816,32570.0,44415.75,34620.79,435068.33,27216.66667,1470146.6,173.368132,44347.0
2012-05-07,7905.852356,10178.93713,35375.33936,39046.65639,34705.35187,13523.255,35375.33936,46700.0,117.4,97.726,35623.5,81074.0,30389.5,451330.66,26550.0,1837683.25,246.4107733,44347.0
2012-05-14,7658.25183,10060.13175,34871.19923,38307.21943,31920.55929,13523.255,34871.19923,47200.0,117.4,97.726,35623.5,81074.0,30389.5,451330.66,25866.66667,1837683.25,246.4107733,43546.0
2012-05-21,7754.564896,10074.57399,34827.51953,38044.9636,32242.66457,13523.255,34827.51953,48200.0,117.4,97.726,35623.5,81074.0,30389.5,451330.66,25733.33333,1837683.25,246.4107733,43012.0
2012-05-28,7751.520004,10118.23236,34881.84002,37772.02747,32805.54002,13523.255,34881.84002,48200.0,117.4,97.726,35623.5,81074.0,30389.5,451330.66,26250.0,1837683.25,246.4107733,42478.0
2012-06-04,7775.459938,10016.85567,34989.56972,36874.08018,32906.85724,12936.623,34989.56972,47200.0,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,25966.66667,1837683.25,283.6891011,41944.0
2012-06-11,7536.8479,9828.118935,34359.15955,36827.58807,32003.89458,12936.623,34359.15955,47200.0,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,25916.66667,1837683.25,283.6891011,41944.0
2012-06-18,7667.221661,9650.919571,33215.4007,36698.20154,31277.83566,12936.623,33215.4007,47200.0,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,25500.0,1837683.25,283.6891011,41410.0
2012-06-25,7969.844284,9787.85032,33993.24265,37936.08001,31565.15388,12936.623,33993.24265,47200.0,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,24583.33333,1837683.25,283.6891011,40342.0
